school_year,building_id,teacher_count,paid_quantity,order_amount
2017,600035130,1,20,64.9
2017,600035132,1,529,0
2017,600035135,2,406,2131.5
2017,600035139,28,694,3451.65
2017,600035140,25,645,2989.91
2017,600035142,3,102,548.58
2017,600035147,15,846,2433.51
2017,600035161,2,124,402.38
2017,600035170,1,24,132
2017,600035177,3,93,622.13
2017,600035178,22,559,2934.75
2017,600035180,9,360,1408.8
2017,600035183,1,30,157.5
2017,600035185,8,413,1403.45
2017,600035188,2,62,204.6
2017,600035189,1,24,132
2017,600035191,4,100,0
2017,600035193,31,1383,6643.64
2017,600035195,8,266,1342.76
2017,600035196,1,50,184.8
2017,600035201,1,122,671
2017,600035202,8,202,1066.75
2017,600035210,9,399,1506.87
2017,600035211,5,279,1524.75
2017,600035212,2,44,231
2017,600035213,8,382,1396.32
2017,600035217,12,284,1562
2017,600035218,3,84,462
2017,600035222,6,157,730.68
2017,600035227,21,1014,3342.56
2017,600035229,8,255,1121.49
2017,600035230,5,134,993.15
2017,600035232,20,519,2740.26
2017,600035233,16,444,2316.44
2017,600035235,22,936,3837.19
2017,600035238,4,102,528.55
2017,600035239,13,342,1682.77
2017,600035257,10,287,1616.91
2017,600035270,2,175,941.25
2017,600035271,1,150,486.75
2017,600035272,10,235,1292.5
2017,600035275,4,105,577.5
2017,600035276,13,298,1639
2017,600035277,6,346,1807.14
2017,600035278,9,255,1402.5
2017,600035279,1,82,451
2017,600035284,5,299,1217.5
2017,600035285,1,174,913.5
2017,600035289,1,1100,3294.5
2017,600035290,2,88,247
2017,600035291,34,902,4954.75
2017,600035295,1,1,19.99
2017,600035298,11,321,1771.5
2017,600035299,6,186,921.81
2017,600035300,14,436,0
2017,600035301,6,202,1428.56
2017,600035303,1,60,187.2
2017,600035304,4,94,471.9
2017,600035306,1,100,470
2017,600035311,4,105,577.5
2017,600035313,1,124,682
2017,600035318,1,30,165
2017,600035320,6,299,1134.87
2017,600035322,12,562,4289.7
2017,600035323,0,394,2856.5
2017,600035324,27,780,4311.99
2017,600035327,12,473,3417.43
2017,600035328,19,569,3520.89
2017,600035333,9,225,1237.5
2017,600035334,13,375,2154.45
2017,600035335,3,53,281.79
2017,600035337,25,686,0
2017,600035340,11,270,1478.75
2017,600035341,1,54,175.23
2017,600035344,11,275,82.5
2017,600035345,16,427,0
2017,600035346,6,202,655.49
2017,600035349,10,335,1470.71
2017,600035351,5,359,1404.64
2017,600035352,2,64,261.8
2017,600035355,14,418,2299
2017,600035361,10,422,1430.93
2017,600035362,3,118,376.91
2017,600035363,2,106,420.64
2017,600035368,1,26,194.74
2017,600035371,7,758,4164.5
2017,600035375,4,126,661.5
2017,600035376,1,130,682.5
2017,600035378,6,140,904.7
2017,600035379,7,1017,5593.5
2017,600035380,3,105,786.45
2017,600035381,2,39,245.05
2017,600035382,4,200,1100
2017,600035386,11,365,1948.87
2017,600035391,1,34,106.08
2017,600035392,2,61,169.26
2017,600035393,7,190,1042.5
2017,600035394,4,133,593.74
2017,600035402,1,20,149.8
2017,600035406,5,100,550
2017,600035407,23,672,3712.38
2017,600035409,1,48,149.27
2017,600035410,1,80,420
2017,600035411,1,6,31.5
2017,600035413,2,51,232.9
2017,600035417,17,425,2337.5
2017,600035419,20,505,2623.75
2017,600035420,12,352,0
2017,600035421,3,96,407.76
2017,600035424,12,284,1491
2017,600035439,2,62,341
2017,600035442,13,358,1879.47
2017,600035443,14,372,2104.25
2017,600035444,12,318,1669.5
2017,600035446,2,600,3145.2
2017,600035448,1,795,55
2017,600035451,2,143,742.5
2017,600035454,5,105,559.47
2017,600035457,11,432,1446.94
2017,600035458,2,21,94.53
2017,600035460,3,115,309.81
2017,600035462,1,78,194.48
2017,600035464,9,344,1299.25
2017,600035465,3,54,297
2017,600035469,18,868,3146.46
2017,600035470,23,1169,3929.77
2017,600035471,1,426,2628.72
2017,600035472,3,577,3322.4
2017,600035476,0,90,530.74
2017,600035484,23,568,3381
2017,600035487,0,50,262.5
2017,600035490,2,116,548
2017,600035491,1,25,187.25
2017,600035493,5,253,818.73
2017,600035496,4,93,497
2017,600035502,19,571,3344.5
2017,600035505,1,95,522.5
2017,600035513,2,55,302.5
2017,600035514,2,17,65.19
2017,600035515,6,161,885.5
2017,600035516,20,630,111.87
2017,600035517,1,552,1821.6
2017,600035518,2,40,90.1
2017,600035519,3,138,510.95
2017,600035522,7,683,2186.91
2017,600035523,22,632,3476
2017,600035525,22,1410,4257.06
2017,600035527,9,884,4273
2017,600035528,1,144,792
2017,600035535,15,433,2273.25
2017,600035536,12,447,2249.99
2017,600035538,14,436,2522.28
2017,600035540,1,20,110
2017,600035541,0,380,0
2017,600035542,18,426,1402.65
2017,600035546,1,10,55
2017,600035554,1,60,187.2
2017,600035555,2,30,157.5
2017,600035560,10,262,1230.75
2017,600035562,6,179,984.5
2017,600035568,4,864,2863.83
2017,600035571,10,525,2871.25
2017,600035574,17,460,2459.85
2017,600035576,5,134,724.5
2017,600035578,1,27,148.5
2017,600035579,1,25,131.25
2017,600035581,6,180,755.02
2017,600035587,10,206,1081.5
2017,600035590,3,150,486.75
2017,600035592,1,30,0
2017,600035594,1,205,1217.2
2017,600035596,0,26,0
2017,600035597,22,1198,3777.76
2017,600035599,15,474,2607
2017,600035602,14,397,2235.24
2017,600035605,4,144,575.52
2017,600035607,2,78,429
2017,600035608,1,25,137.5
2017,600035609,1,12,94.2
2017,600035610,16,430,2531.56
2017,600035615,3,122,450.01
2017,600035617,4,204,1492.68
2017,600035623,2,49,269.5
2017,600035624,4,342,2298.8
2017,600035625,5,140,1024.32
2017,600035629,8,595,3477.5
2017,600035635,6,742,4361.9
2017,600035636,11,303,1834.3
2017,600035637,10,335,1842.5
2017,600035640,1,56,174.72
2017,600035641,12,810,2628.45
2017,600035642,17,489,2689.5
2017,600035643,1,220,713.9
2017,600035644,1,200,624
2017,600035646,2,169,887.25
2017,600035647,16,576,3468
2017,600035653,35,965,5660
2017,600035656,21,631,3500.47
2017,600035657,1,1,13.35
2017,600035658,17,387,1993.05
2017,600035662,1,425,2337.5
2017,600035667,1,16,88
2017,600035677,6,661,2939.46
2017,600035678,1,395,2351.85
2017,600035679,1,1477,4185.45
2017,600035680,27,1097,5884.83
2017,600035681,2,309,1190.01
2017,600035683,13,528,1851.84
2017,600035686,8,218,1199
2017,600035687,8,199,1089.25
2017,600035688,18,462,2535
2017,600035689,3,496,2452.67
2017,600035695,20,629,3766.45
2017,600035699,3,149,653.35
2017,600035703,4,1820,7224.1
2017,600035709,21,1218,3792.36
2017,600035712,1,26,143
2017,600035714,1,802,4793.93
2017,600035715,1,11,82.39
2017,600035725,1,25,187.25
2017,600035730,1,50,275
2017,600035731,3,127,554.18
2017,600035732,1,22,121
2017,600035734,1,12,66
2017,600035736,8,237,0
2017,600035737,15,302,1661
2017,600035738,5,171,709.25
2017,600035740,9,242,1231.78
2017,600035742,2,41,115.5
2017,600035750,1,33,61.71
2017,600035751,6,170,808.72
2017,600035753,3,71,435.2
2017,600035754,10,301,1401.62
2017,600035763,2,90,352.2
2017,600035764,14,375,1967.95
2017,600035767,2,68,374
2017,600035778,21,612,3076.5
2017,600035781,1,17,93.5
2017,600035784,6,200,1007.4
2017,600035785,2,99,528
2017,600035786,25,716,3979
2017,600035788,13,527,3142.1
2017,600035791,1,30,165
2017,600035792,15,394,2161
2017,600035793,3,96,528
2017,600035796,1,175,1375.89
2017,600035797,0,277,1517.5
2017,600035801,12,328,1804
2017,600035803,23,605,3317.5
2017,600035804,19,993,3081.06
2017,600035808,1,31,162.75
2017,600035809,21,647,2972.25
2017,600035812,6,274,1438.5
2017,600035813,18,439,2414.5
2017,600035814,25,1108,3888.68
2017,600035816,6,200,1100
2017,600035821,20,1219,3957.91
2017,600035826,7,450,1526.35
2017,600035827,6,249,793.17
2017,600035828,1,25,137.5
2017,600035829,3,83,149.7
2017,600035831,8,255,1351.75
2017,600035833,4,146,582.01
2017,600035834,2,34,187
2017,600035835,11,400,1701.04
2017,600035836,19,475,2612.5
2017,600035837,10,259,1483.25
2017,600035840,3,160,753.76
2017,600035841,6,196,1107.8
2017,600035843,18,477,2717
2017,600035844,12,487,2129.85
2017,600035845,24,648,0
2017,600035846,8,497,3027.25
2017,600035847,46,1681,8522.36
2017,600035848,7,370,1140.28
2017,600035849,10,337,1412.13
2017,600035850,7,162,990
2017,600035852,0,5,0
2017,600035856,1,10,33
2017,600035862,5,322,526.5
2017,600035864,0,250,1368.75
2017,600035866,6,156,858
2017,600035868,8,536,2605.1
2017,600035869,5,138,696.3
2017,600035873,6,229,783.75
2017,600035874,6,207,1092.75
2017,600035876,1,30,179.7
2017,600035877,3,150,938.7
2017,600035882,12,298,2029.63
2017,600035883,2,342,2298.66
2017,600035887,1,30,165
2017,600035890,8,602,2326.56
2017,600035895,11,629,2629.11
2017,600035900,18,860,3118.36
2017,600035902,24,1233,4263.07
2017,600035903,20,545,2852.15
2017,600035906,1,50,156
2017,600035916,1,42,131.04
2017,600035918,5,483,2539.5
2017,600035920,1,535,2936.25
2017,600035921,24,1416,4185.9
2017,600035923,25,862,5429.18
2017,600035924,1,703,3690.75
2017,600035928,2,84,313.2
2017,600035931,1,24,126
2017,600035933,1,265,893.75
2017,600035935,11,552,1722.24
2017,600035939,21,587,3499.1
2017,600035942,25,679,3663
2017,600035945,26,720,3756.58
2017,600035946,2,101,459.34
2017,600035950,27,512,3375
2017,600035951,9,402,2492.7
2017,600035953,24,350,887.3
2017,600035954,6,942,0
2017,600035955,7,1475,7542.4
2017,600035956,10,315,1480.5
2017,600035958,12,616,1921.92
2017,600035961,4,61,230.89
2017,600035969,19,483,2337.66
2017,600035971,7,209,1161.33
2017,600035974,6,129,673.75
2017,600035990,1,324,1759.5
2017,600035992,2,84,462
2017,600035996,1,622,3421
2017,600035998,8,247,1206
2017,600035999,5,151,822.5
2017,600036006,4,144,538.45
2017,600036008,15,1346,3381.6
2017,600036010,1,6,33
2017,600036012,16,462,2541
2017,600036016,20,1114,3475.68
2017,600036017,18,513,2693.25
2017,600036024,16,437,2443.75
2017,600036027,2,87,608.5
2017,600036030,0,125,0
2017,600036033,1,30,165
2017,600036037,1,25,137.5
2017,600036048,1,52,162.24
2017,600036050,14,448,0
2017,600036054,1,30,235.5
2017,600036057,4,250,969.1
2017,600036061,1,27,148.5
2017,600036063,9,376,1173.97
2017,600036068,2,168,418.88
2017,600036073,3,162,525.69
2017,600036074,14,538,2321.96
2017,600036075,1,90,224.4
2017,600036077,1,1,11
2017,600036078,13,721,3519.5
2017,600036081,3,84,462
2017,600036084,16,429,2240.95
2017,600036087,0,168,918
2017,600036089,1,12,101.88
2017,600036092,4,284,1714.3
2017,600036094,2,154,445.39
2017,600036103,1,220,1210
2017,600036105,3,175,492.75
2017,600036106,8,632,698.32
2017,600036107,1,24,0
2017,600036109,16,498,2599.62
2017,600036111,1,20,110
2017,600036112,2,35,190
2017,600036115,2,36,190.2
2017,600036116,5,34,109.6
2017,600036117,2,67,246.29
2017,600036121,1,18,99
2017,600036122,1,38,209
2017,600036123,0,45,247.5
2017,600036125,1,47,268.48
2017,600036126,1,48,264
2017,600036129,0,30,165
2017,600036130,8,368,1455.74
2017,600036131,1,84,462
2017,600036132,0,36,198
2017,600036133,5,459,2415.65
2017,600036141,17,454,2383.5
2017,600036149,1,20,110
2017,600036151,1,27,148.5
2017,600036152,1,52,143
2017,600036161,10,285,1577.98
2017,600036162,4,90,462
2017,600036163,6,201,844.24
2017,600036165,19,537,2532.18
2017,600036166,3,85,467.5
2017,600036168,3,65,250.75
2017,600036169,4,92,495.5
2017,600036173,7,208,1092
2017,600036177,4,358,1451.3
2017,600036178,1,26,143
2017,600036185,1,25,137.5
2017,600036190,20,649,3569.5
2017,600036191,2,70,385
2017,600036195,11,458,2647.99
2017,600036202,1,524,1054.54
2017,600036205,4,228,542.22
2017,600036208,1,22,114.88
2017,600036222,4,96,504
2017,600036223,16,569,2454.75
2017,600036225,1,84,559.44
2017,600036231,4,142,174.46
2017,600036233,2,59,187
2017,600036240,2,174,606.51
2017,600036245,1,24,126
2017,600036253,1,60,330
2017,600036254,22,618,3314.1
2017,600036256,2,63,451.2
2017,600036257,1,22,75.68
2017,600036258,20,1222,7106
2017,600036260,23,639,3160
2017,600036261,1,243,1336.5
2017,600036263,2,247,815.1
2017,600036265,16,491,2700.5
2017,600036269,1,30,165
2017,600036274,1,48,149.76
2017,600036285,6,750,4083.84
2017,600036288,8,218,1199
2017,600036290,4,335,1749.65
2017,600036291,4,169,653.75
2017,600036296,1,620,2011.9
2017,600036301,4,212,687.94
2017,600036302,1,33,173.25
2017,600036304,1,30,97.35
2017,600036311,14,391,2253.94
2017,600036312,28,750,4216.62
2017,600036313,3,73,401.5
2017,600036316,28,1274,5486.23
2017,600036317,2,1260,4298.28
2017,600036319,5,230,1092.9
2017,600036320,12,779,5396.61
2017,600036321,3,80,415.05
2017,600036322,1,28,147
2017,600036323,6,288,898.56
2017,600036329,41,988,5181
2017,600036330,7,187,991.45
2017,600036331,7,1257,6129.46
2017,600036332,21,726,3777.97
2017,600036333,10,434,2026.26
2017,600036335,30,756,4449
2017,600036336,5,124,737.72
2017,600036337,1,25,137.5
2017,600036338,6,149,822.05
2017,600036339,20,532,2660
2017,600036341,3,84,560.7
2017,600036343,2,60,322.5
2017,600036344,9,322,1363.76
2017,600036352,5,151,817.51
2017,600036353,1,33,181.5
2017,600036355,1,770,5734.1
2017,600036358,38,1146,5996.64
2017,600036360,21,615,3507.5
2017,600036361,27,805,4302
2017,600036364,1,48,155.76
2017,600036369,4,100,525
2017,600036370,1,70,385
2017,600036372,1,90,224.4
2017,600036374,25,594,2730.2
2017,600036375,2,84,333.48
2017,600036378,19,583,2705.89
2017,600036379,1,50,137.25
2017,600036385,1,20,105
2017,600036387,15,455,2073.51
2017,600036388,21,577,0
2017,600036390,1,24,132
2017,600036391,17,452,1512.83
2017,600036392,4,178,566.36
2017,600036394,2,150,787.5
2017,600036396,1,28,140.88
2017,600036397,1,27,148.5
2017,600036399,31,873,4755.11
2017,600036401,10,270,980.6
2017,600036407,28,770,4905.7
2017,600036408,10,441,2434.21
2017,600036412,1,10,92.5
2017,600036416,1,56,181.72
2017,600036418,9,340,2257.75
2017,600036422,7,179,984.5
2017,600036424,3,400,1561
2017,600036425,5,130,715
2017,600036427,2,843,4581.4
2017,600036428,1,207,1138.5
2017,600036429,14,466,0
2017,600036430,8,515,1970.37
2017,600036432,2,70,549.5
2017,600036433,25,1211,4327.68
2017,600036434,2,130,466.95
2017,600036436,9,488,3062.05
2017,600036439,18,578,3369.35
2017,600036440,8,296,1388.43
2017,600036441,5,147,787.75
2017,600036442,22,735,4347.42
2017,600036443,5,205,1374.25
2017,600036444,22,702,0
2017,600036445,3,210,1542.3
2017,600036446,1,33,108.9
2017,600036455,1,24,77.88
2017,600036456,1,96,504
2017,600036460,1,30,0
2017,600036467,2,43,189.2
2017,600036468,0,260,1430
2017,600036474,18,486,2157.6
2017,600036475,1,21,110.25
2017,600036479,2,52,237.9
2017,600036491,19,585,3217.5
2017,600036494,3,80,0
2017,600036495,0,278,1529
2017,600036498,6,250,596.99
2017,600036509,0,340,0
2017,600036518,17,1207,3292.08
2017,600036519,1,505,3019.2
2017,600036523,14,388,2134
2017,600036524,17,1240,5282.44
2017,600036530,1,22,121
2017,600036532,21,706,0
2017,600036533,5,391,2150.5
2017,600036535,20,1236,4010.82
2017,600036536,0,140,0
2017,600036538,21,614,3116.5
2017,600036540,19,543,0
2017,600036542,26,801,114.4
2017,600036543,14,400,2200
2017,600036544,0,349,1904.5
2017,600036546,1,5,27.5
2017,600036547,1,22,172.7
2017,600036548,18,803,3196.91
2017,600036550,5,194,1446.73
2017,600036553,31,866,4546.5
2017,600036554,12,321,2005.25
2017,600036555,17,564,2694.78
2017,600036557,14,322,1673.86
2017,600036558,27,770,4042.5
2017,600036559,20,668,0
2017,600036560,35,1040,225.48
2017,600036564,29,909,55.44
2017,600036565,1,27,148.5
2017,600036567,6,923,2983.38
2017,600036570,21,847,3274.19
2017,600036572,1,34,0
2017,600036573,1,108,594
2017,600036574,1,28,87.36
2017,600036577,14,427,2307.45
2017,600036581,3,44,253.85
2017,600036582,10,294,1356.06
2017,600036583,1,60,330
2017,600036584,3,72,396
2017,600036585,1,56,113.4
2017,600036586,6,239,1732.8
2017,600036587,2,15,102.4
2017,600036589,1,25,116.25
2017,600036611,21,572,3594.36
2017,600036614,17,690,2986.8
2017,600036615,30,1521,5993.39
2017,600036617,1,31,170.5
2017,600036621,1,50,162.25
2017,600036634,22,1444,6366.13
2017,600036638,1,26,143
2017,600036641,9,763,4290.73
2017,600036644,1,20,62.4
2017,600036649,1,610,3355
2017,600036656,8,265,1904
2017,600036658,13,590,1937.1
2017,600036661,1,74,517.26
2017,600036666,0,370,1536.6
2017,600036667,1,615,1965.55
2017,600036669,11,295,0
2017,600036672,1,12,66
2017,600036681,1,10,33
2017,600036682,1,30,97.35
2017,600036688,1,18,99
2017,600036690,6,394,1592.25
2017,600036703,13,398,1428.9
2017,600036704,4,234,1123.04
2017,600036705,1,73,238.26
2017,600036706,3,183,574.56
2017,600036707,21,657,3448.93
2017,600036708,2,102,458.34
2017,600036709,19,625,0
2017,600036710,3,108,406.6
2017,600036714,1,38,108.68
2017,600036715,10,280,1540
2017,600036720,4,126,531.22
2017,600036721,2,108,838.92
2017,600036722,2,1149,3864.99
2017,600036723,1,20,157
2017,600036725,1,25,137.5
2017,600036728,3,178,529.98
2017,600036733,1,30,224.7
2017,600036742,2,198,1421.71
2017,600036743,1,36,118.8
2017,600036744,0,200,1100
2017,600036748,1,15,127.35
2017,600036750,1,48,252
2017,600036751,1,25,137.5
2017,600036754,6,160,873.75
2017,600036756,1,90,495
2017,600036766,2,84,262.92
2017,600036774,28,840,4208.12
2017,600036777,23,612,3213
2017,600036778,43,1200,6285.96
2017,600036779,14,452,2627.4
2017,600036780,17,403,2098.33
2017,600036781,29,787,4110.43
2017,600036782,27,718,3732.21
2017,600036783,27,727,3816.75
2017,600036784,26,693,3631.75
2017,600036787,18,450,2462.5
2017,600036790,9,354,1601.88
2017,600036793,1,360,1123.2
2017,600036795,3,96,528
2017,600036796,19,579,0
2017,600036808,38,1020,5610
2017,600036815,1,364,1383.14
2017,600036817,1,720,3955
2017,600036820,23,1402,3905.5
2017,600036821,6,530,2729.3
2017,600036823,1,570,3995
2017,600036828,22,889,3838.67
2017,600036830,5,148,777
2017,600036835,2,72,287.76
2017,600036838,10,323,1652.6
2017,600036839,5,200,829.4
2017,600036844,3,73,395.5
2017,600036848,3,82,333.19
2017,600036849,8,481,1463.97
2017,600036850,1,292,963.6
2017,600036851,16,560,1700.72
2017,600036854,15,419,2383
2017,600036862,1,49,319.65
2017,600036871,2,35,191.25
2017,600036872,7,212,1555.1
2017,600036874,1,40,299.6
2017,600036877,2,33,150.3
2017,600036880,14,812,2634.94
2017,600036881,3,120,424.3
2017,600036882,2,56,333.68
2017,600036883,1,6,31.5
2017,600036884,22,626,2893.74
2017,600036888,4,57,338.2
2017,600036889,6,151,720.34
2017,600036910,5,238,1813.9
2017,600036914,6,306,1009.44
2017,600036931,19,474,2488.5
2017,600036932,9,234,1228.5
2017,600036933,12,546,1849.38
2017,600036955,16,482,2540.28
2017,600036957,9,230,1283.46
2017,600036963,1,455,2388.75
2017,600036964,18,514,2744.5
2017,600036965,1,575,3162.5
2017,600036967,1,68,374
2017,600036968,4,78,429
2017,600036971,1,24,126
2017,600036973,1,60,194.7
2017,600036975,2,228,1247
2017,600036976,16,433,2381.5
2017,600036977,1,30,165
2017,600036979,1,10,30.15
2017,600036981,5,196,1078
2017,600036983,7,227,31.2
2017,600036986,1,374,2057
2017,600036987,1,86,425.7
2017,600036991,3,105,382.34
2017,600036994,6,149,819.5
2017,600036995,1,26,143
